"SampleDate"	"Station"	"SpeciesCode"	"SizeGroup"	"LabSubsample"	"PlusCount"	"Gear"	"SizeFraction"
6/17/1980 0:00:00	"D28"	"Nm"	"All"	1.00	0	5	0
6/18/1980 0:00:00	"62"	"Nm"	"All"	1.00	665	5	0
6/18/1980 0:00:00	"64"	"Nm"	"All"	1.00	804	5	0
6/18/1980 0:00:00	"66"	"Nm"	"All"	1.00	359	5	0
6/18/1980 0:00:00	"68"	"Nm"	"All"	1.00	0	5	0
6/18/1980 0:00:00	"70"	"Nm"	"All"	1.00	1636	5	0
6/18/1980 0:00:00	"D11"	"Nm"	"All"	1.00	20	5	0
6/18/1980 0:00:00	"M6"	"Nm"	"All"	1.00	0	5	0
6/19/1980 0:00:00	"72"	"Nm"	"All"	1.00	794	5	0
6/19/1980 0:00:00	"74"	"Nm"	"All"	1.00	358	5	0
6/19/1980 0:00:00	"76"	"Nm"	"All"	1.00	1817	5	0
6/19/1980 0:00:00	"78"	"Nm"	"All"	1.00	0	5	0
6/19/1980 0:00:00	"80"	"Nm"	"All"	1.00	139	5	0
6/19/1980 0:00:00	"82"	"Nm"	"All"	1.00	42	5	0
6/19/1980 0:00:00	"84"	"Nm"	"All"	1.00	294	5	0
6/19/1980 0:00:00	"86"	"Nm"	"All"	1.00	203	5	0
6/19/1980 0:00:00	"88"	"Nm"	"All"	1.00	156	5	0
6/19/1980 0:00:00	"90"	"Nm"	"All"	1.00	523	5	0
6/19/1980 0:00:00	"92"	"Nm"	"All"	1.00	1860	5	0
6/19/1980 0:00:00	"D15"	"Nm"	"All"	1.00	9	5	0
6/19/1980 0:00:00	"M10"	"Nm"	"All"	1.00	254	5	0
6/20/1980 0:00:00	"20"	"Nm"	"All"	1.00	1152	5	0
6/20/1980 0:00:00	"22"	"Nm"	"All"	1.00	1516	5	0
6/20/1980 0:00:00	"24"	"Nm"	"All"	1.00	4844	5	0
6/20/1980 0:00:00	"28"	"Nm"	"All"	1.00	3660	5	0
6/20/1980 0:00:00	"30"	"Nm"	"All"	1.00	5772	5	0
6/20/1980 0:00:00	"32"	"Nm"	"All"	1.00	15516	5	0
6/20/1980 0:00:00	"36"	"Nm"	"All"	1.00	5644	5	0
6/20/1980 0:00:00	"38"	"Nm"	"All"	1.00	4492	5	0
6/20/1980 0:00:00	"40"	"Nm"	"All"	1.00	2412	5	0
6/20/1980 0:00:00	"S42"	"Nm"	"All"	1.00	11996	5	0
6/23/1980 0:00:00	"34"	"Nm"	"All"	1.00	131	5	0
6/23/1980 0:00:00	"42"	"Nm"	"All"	1.00	940	5	0
6/23/1980 0:00:00	"44"	"Nm"	"All"	1.00	12764	5	0
6/23/1980 0:00:00	"46"	"Nm"	"All"	1.00	11228	5	0
6/23/1980 0:00:00	"48"	"Nm"	"All"	1.00	21660	5	0
6/23/1980 0:00:00	"50"	"Nm"	"All"	1.00	828	5	0
6/23/1980 0:00:00	"52"	"Nm"	"All"	1.00	816	5	0
6/23/1980 0:00:00	"54"	"Nm"	"All"	1.00	740	5	0
6/23/1980 0:00:00	"56"	"Nm"	"All"	1.00	1212	5	0
6/23/1980 0:00:00	"58"	"Nm"	"All"	1.00	228	5	0
6/23/1980 0:00:00	"60"	"Nm"	"All"	1.00	1476	5	0
6/24/1980 0:00:00	"2"	"Nm"	"All"	1.00	0	5	0
6/24/1980 0:00:00	"3"	"Nm"	"All"	1.00	68	5	0
6/24/1980 0:00:00	"325"	"Nm"	"All"	1.00	15	5	0
6/24/1980 0:00:00	"338"	"Nm"	"All"	1.00	49	5	0
6/24/1980 0:00:00	"4"	"Nm"	"All"	1.00	768	5	0
6/24/1980 0:00:00	"5"	"Nm"	"All"	1.00	512	5	0
7/1/1980 0:00:00	"104"	"Nm"	"All"	1.00	205	5	0
7/1/1980 0:00:00	"98"	"Nm"	"All"	1.00	0	5	0
7/1/1980 0:00:00	"C9"	"Nm"	"All"	1.00	0	5	0
7/1/1980 0:00:00	"D14"	"Nm"	"All"	1.00	0	5	0
7/1/1980 0:00:00	"D19"	"Nm"	"All"	1.00	0	5	0
7/1/1980 0:00:00	"D28"	"Nm"	"All"	1.00	0	5	0
7/2/1980 0:00:00	"62"	"Nm"	"All"	1.00	700	5	0
7/2/1980 0:00:00	"64"	"Nm"	"All"	1.00	772	5	0
7/2/1980 0:00:00	"66"	"Nm"	"All"	1.00	2028	5	0
7/2/1980 0:00:00	"68"	"Nm"	"All"	1.00	0	5	0
7/2/1980 0:00:00	"70"	"Nm"	"All"	1.00	3116	5	0
7/2/1980 0:00:00	"C3"	"Nm"	"All"	1.00	0	5	0
7/2/1980 0:00:00	"D11"	"Nm"	"All"	1.00	146	5	0
7/2/1980 0:00:00	"M6"	"Nm"	"All"	1.00	0	5	0
7/2/1980 0:00:00	"M7"	"Nm"	"All"	1.00	0	5	0
7/3/1980 0:00:00	"72"	"Nm"	"All"	1.00	720	5	0
7/3/1980 0:00:00	"74"	"Nm"	"All"	1.00	712	5	0
7/3/1980 0:00:00	"76"	"Nm"	"All"	1.00	728	5	0
7/3/1980 0:00:00	"78"	"Nm"	"All"	1.00	0	5	0
7/3/1980 0:00:00	"80"	"Nm"	"All"	1.00	99	5	0
7/3/1980 0:00:00	"82"	"Nm"	"All"	1.00	106	5	0
7/3/1980 0:00:00	"84"	"Nm"	"All"	1.00	0	5	0
7/3/1980 0:00:00	"86"	"Nm"	"All"	1.00	14	5	0
7/3/1980 0:00:00	"88"	"Nm"	"All"	1.00	0	5	0
7/3/1980 0:00:00	"90"	"Nm"	"All"	1.00	1620	5	0
7/3/1980 0:00:00	"92"	"Nm"	"All"	1.00	9820	5	0
7/3/1980 0:00:00	"D15"	"Nm"	"All"	1.00	430	5	0
7/3/1980 0:00:00	"M10"	"Nm"	"All"	1.00	131	5	0
7/7/1980 0:00:00	"20"	"Nm"	"All"	1.00	1152	5	0
7/7/1980 0:00:00	"22"	"Nm"	"All"	1.00	3468	5	0
7/7/1980 0:00:00	"24"	"Nm"	"All"	1.00	4204	5	0
7/7/1980 0:00:00	"28"	"Nm"	"All"	1.00	17564	5	0
7/7/1980 0:00:00	"30"	"Nm"	"All"	1.00	6460	5	0
7/7/1980 0:00:00	"32"	"Nm"	"All"	1.00	14492	5	0
7/7/1980 0:00:00	"36"	"Nm"	"All"	1.00	4572	5	0
7/7/1980 0:00:00	"38"	"Nm"	"All"	1.00	2860	5	0
7/7/1980 0:00:00	"40"	"Nm"	"All"	1.00	5068	5	0
7/7/1980 0:00:00	"S42"	"Nm"	"All"	1.00	10076	5	0
7/8/1980 0:00:00	"34"	"Nm"	"All"	1.00	1088	5	0
7/8/1980 0:00:00	"42"	"Nm"	"All"	1.00	700	5	0
7/8/1980 0:00:00	"44"	"Nm"	"All"	1.00	1628	5	0
7/8/1980 0:00:00	"46"	"Nm"	"All"	1.00	1932	5	0
7/8/1980 0:00:00	"48"	"Nm"	"All"	1.00	10972	5	0
7/8/1980 0:00:00	"50"	"Nm"	"All"	1.00	3964	5	0
7/8/1980 0:00:00	"52"	"Nm"	"All"	1.00	4524	5	0
7/8/1980 0:00:00	"54"	"Nm"	"All"	1.00	1836	5	0
7/8/1980 0:00:00	"56"	"Nm"	"All"	1.00	2036	5	0
7/8/1980 0:00:00	"58"	"Nm"	"All"	1.00	434	5	0
7/8/1980 0:00:00	"60"	"Nm"	"All"	1.00	692	5	0
7/9/1980 0:00:00	"2"	"Nm"	"All"	1.00	0	5	0
7/9/1980 0:00:00	"3"	"Nm"	"All"	1.00	0	5	0
7/9/1980 0:00:00	"325"	"Nm"	"All"	1.00	1	5	0
7/9/1980 0:00:00	"338"	"Nm"	"All"	1.00	0	5	0
7/9/1980 0:00:00	"4"	"Nm"	"All"	1.00	175	5	0
7/9/1980 0:00:00	"5"	"Nm"	"All"	1.00	302	5	0
7/16/1980 0:00:00	"104"	"Nm"	"All"	1.00	300	5	0
7/16/1980 0:00:00	"98"	"Nm"	"All"	1.00	0	5	0
7/16/1980 0:00:00	"C9"	"Nm"	"All"	1.00	0	5	0
7/16/1980 0:00:00	"D14"	"Nm"	"All"	1.00	0	5	0
7/16/1980 0:00:00	"D19"	"Nm"	"All"	1.00	0	5	0
7/16/1980 0:00:00	"D28"	"Nm"	"All"	1.00	0	5	0
7/17/1980 0:00:00	"62"	"Nm"	"All"	1.00	1551	5	0
7/17/1980 0:00:00	"64"	"Nm"	"All"	1.00	2292	5	0
7/17/1980 0:00:00	"66"	"Nm"	"All"	1.00	1460	5	0
7/17/1980 0:00:00	"68"	"Nm"	"All"	1.00	0	5	0
7/17/1980 0:00:00	"70"	"Nm"	"All"	1.00	6796	5	0
7/17/1980 0:00:00	"C3"	"Nm"	"All"	1.00	0	5	0
7/17/1980 0:00:00	"D11"	"Nm"	"All"	1.00	352	5	0
7/17/1980 0:00:00	"M6"	"Nm"	"All"	1.00	0	5	0
7/17/1980 0:00:00	"M7"	"Nm"	"All"	1.00	0	5	0
7/17/1980 0:00:00	"P2"	"Nm"	"All"	1.00	0	5	0
7/18/1980 0:00:00	"72"	"Nm"	"All"	1.00	1564	5	0
7/18/1980 0:00:00	"74"	"Nm"	"All"	1.00	688	5	0
7/18/1980 0:00:00	"76"	"Nm"	"All"	1.00	378	5	0
7/18/1980 0:00:00	"78"	"Nm"	"All"	1.00	0	5	0
7/18/1980 0:00:00	"80"	"Nm"	"All"	1.00	211	5	0
7/18/1980 0:00:00	"82"	"Nm"	"All"	1.00	398	5	0
7/18/1980 0:00:00	"84"	"Nm"	"All"	1.00	42	5	0
7/18/1980 0:00:00	"86"	"Nm"	"All"	1.00	430	5	0
7/18/1980 0:00:00	"88"	"Nm"	"All"	1.00	15	5	0
7/18/1980 0:00:00	"90"	"Nm"	"All"	1.00	1540	5	0
7/18/1980 0:00:00	"92"	"Nm"	"All"	1.00	5340	5	0
7/18/1980 0:00:00	"D15"	"Nm"	"All"	1.00	6	5	0
7/18/1980 0:00:00	"M10"	"Nm"	"All"	1.00	0	5	0
7/21/1980 0:00:00	"20"	"Nm"	"All"	1.00	342	5	0
7/21/1980 0:00:00	"22"	"Nm"	"All"	1.00	160	5	0
7/21/1980 0:00:00	"24"	"Nm"	"All"	1.00	876	5	0
7/21/1980 0:00:00	"28"	"Nm"	"All"	1.00	1328	5	0
7/21/1980 0:00:00	"30"	"Nm"	"All"	1.00	888	5	0
7/21/1980 0:00:00	"32"	"Nm"	"All"	1.00	10204	5	0
7/21/1980 0:00:00	"36"	"Nm"	"All"	1.00	3324	5	0
7/21/1980 0:00:00	"38"	"Nm"	"All"	1.00	6140	5	0
7/21/1980 0:00:00	"40"	"Nm"	"All"	1.00	3596	5	0
7/21/1980 0:00:00	"S42"	"Nm"	"All"	1.00	12700	5	0
7/22/1980 0:00:00	"34"	"Nm"	"All"	1.00	248	5	0
7/22/1980 0:00:00	"42"	"Nm"	"All"	1.00	340	5	0
7/22/1980 0:00:00	"44"	"Nm"	"All"	1.00	1168	5	0
7/22/1980 0:00:00	"46"	"Nm"	"All"	1.00	1636	5	0
7/22/1980 0:00:00	"48"	"Nm"	"All"	1.00	5292	5	0
7/22/1980 0:00:00	"50"	"Nm"	"All"	1.00	2500	5	0
7/22/1980 0:00:00	"52"	"Nm"	"All"	1.00	1508	5	0
7/22/1980 0:00:00	"54"	"Nm"	"All"	1.00	6236	5	0
7/22/1980 0:00:00	"56"	"Nm"	"All"	1.00	2292	5	0
7/22/1980 0:00:00	"58"	"Nm"	"All"	1.00	1236	5	0
7/22/1980 0:00:00	"60"	"Nm"	"All"	1.00	1596	5	0
7/23/1980 0:00:00	"2"	"Nm"	"All"	1.00	0	5	0
7/23/1980 0:00:00	"3"	"Nm"	"All"	1.00	0	5	0
7/23/1980 0:00:00	"325"	"Nm"	"All"	1.00	326	5	0
7/23/1980 0:00:00	"338"	"Nm"	"All"	1.00	0	5	0
7/23/1980 0:00:00	"4"	"Nm"	"All"	1.00	0	5	0
7/23/1980 0:00:00	"5"	"Nm"	"All"	1.00	0	5	0
7/31/1980 0:00:00	"104"	"Nm"	"All"	1.00	94	5	0
7/31/1980 0:00:00	"98"	"Nm"	"All"	1.00	0	5	0
7/31/1980 0:00:00	"C9"	"Nm"	"All"	1.00	0	5	0
7/31/1980 0:00:00	"D14"	"Nm"	"All"	1.00	0	5	0
7/31/1980 0:00:00	"D19"	"Nm"	"All"	1.00	0	5	0
7/31/1980 0:00:00	"D28"	"Nm"	"All"	1.00	0	5	0
8/1/1980 0:00:00	"62"	"Nm"	"All"	1.00	1668	5	0
8/1/1980 0:00:00	"64"	"Nm"	"All"	1.00	4220	5	0
8/1/1980 0:00:00	"66"	"Nm"	"All"	1.00	5244	5	0
8/1/1980 0:00:00	"68"	"Nm"	"All"	1.00	0	5	0
8/1/1980 0:00:00	"70"	"Nm"	"All"	1.00	1544	5	0
8/1/1980 0:00:00	"D11"	"Nm"	"All"	1.00	35	5	0
8/1/1980 0:00:00	"M6"	"Nm"	"All"	1.00	0	5	0
8/1/1980 0:00:00	"M7"	"Nm"	"All"	1.00	0	5	0
8/4/1980 0:00:00	"72"	"Nm"	"All"	1.00	1524	5	0
8/4/1980 0:00:00	"74"	"Nm"	"All"	1.00	296	5	0
8/4/1980 0:00:00	"76"	"Nm"	"All"	1.00	298	5	0
8/4/1980 0:00:00	"78"	"Nm"	"All"	1.00	0	5	0
8/4/1980 0:00:00	"80"	"Nm"	"All"	1.00	26	5	0
8/4/1980 0:00:00	"82"	"Nm"	"All"	1.00	41	5	0
8/4/1980 0:00:00	"84"	"Nm"	"All"	1.00	0	5	0
8/4/1980 0:00:00	"86"	"Nm"	"All"	1.00	0	5	0
8/4/1980 0:00:00	"88"	"Nm"	"All"	1.00	0	5	0
8/4/1980 0:00:00	"90"	"Nm"	"All"	1.00	0	5	0
8/4/1980 0:00:00	"92"	"Nm"	"All"	1.00	0	5	0
8/4/1980 0:00:00	"D15"	"Nm"	"All"	1.00	6	5	0
8/4/1980 0:00:00	"M10"	"Nm"	"All"	1.00	0	5	0
8/5/1980 0:00:00	"20"	"Nm"	"All"	1.00	146	5	0
8/5/1980 0:00:00	"22"	"Nm"	"All"	1.00	760	5	0
8/5/1980 0:00:00	"24"	"Nm"	"All"	1.00	328	5	0
8/5/1980 0:00:00	"28"	"Nm"	"All"	1.00	2572	5	0
8/5/1980 0:00:00	"30"	"Nm"	"All"	1.00	2380	5	0
8/5/1980 0:00:00	"32"	"Nm"	"All"	1.00	11708	5	0
8/5/1980 0:00:00	"36"	"Nm"	"All"	1.00	944	5	0
8/5/1980 0:00:00	"38"	"Nm"	"All"	1.00	700	5	0
8/5/1980 0:00:00	"40"	"Nm"	"All"	1.00	6332	5	0
8/5/1980 0:00:00	"S42"	"Nm"	"All"	1.00	18204	5	0
8/6/1980 0:00:00	"34"	"Nm"	"All"	1.00	191	5	0
8/6/1980 0:00:00	"42"	"Nm"	"All"	1.00	8	5	0
8/6/1980 0:00:00	"44"	"Nm"	"All"	1.00	490	5	0
8/6/1980 0:00:00	"46"	"Nm"	"All"	1.00	440	5	0
8/6/1980 0:00:00	"48"	"Nm"	"All"	1.00	2316	5	0
8/6/1980 0:00:00	"50"	"Nm"	"All"	1.00	7900	5	0
8/6/1980 0:00:00	"52"	"Nm"	"All"	1.00	12892	5	0
8/6/1980 0:00:00	"54"	"Nm"	"All"	1.00	12284	5	0
8/6/1980 0:00:00	"56"	"Nm"	"All"	1.00	7196	5	0
8/6/1980 0:00:00	"58"	"Nm"	"All"	1.00	2884	5	0
8/6/1980 0:00:00	"60"	"Nm"	"All"	1.00	1320	5	0
8/14/1980 0:00:00	"104"	"Nm"	"All"	1.00	0	5	0
8/14/1980 0:00:00	"98"	"Nm"	"All"	1.00	0	5	0
8/14/1980 0:00:00	"C9"	"Nm"	"All"	1.00	0	5	0
8/14/1980 0:00:00	"D14"	"Nm"	"All"	1.00	0	5	0
8/14/1980 0:00:00	"D19"	"Nm"	"All"	1.00	0	5	0
8/15/1980 0:00:00	"62"	"Nm"	"All"	1.00	2036	5	0
8/15/1980 0:00:00	"64"	"Nm"	"All"	1.00	1120	5	0
8/15/1980 0:00:00	"66"	"Nm"	"All"	1.00	2876	5	0
8/15/1980 0:00:00	"68"	"Nm"	"All"	1.00	0	5	0
8/15/1980 0:00:00	"70"	"Nm"	"All"	1.00	1572	5	0
8/15/1980 0:00:00	"D11"	"Nm"	"All"	1.00	832	5	0
8/15/1980 0:00:00	"M6"	"Nm"	"All"	1.00	0	5	0
8/15/1980 0:00:00	"P2"	"Nm"	"All"	1.00	0	5	0
8/18/1980 0:00:00	"72"	"Nm"	"All"	1.00	728	5	0
8/18/1980 0:00:00	"76"	"Nm"	"All"	1.00	984	5	0
8/18/1980 0:00:00	"78"	"Nm"	"All"	1.00	14	5	0
8/18/1980 0:00:00	"82"	"Nm"	"All"	1.00	34	5	0
8/18/1980 0:00:00	"84"	"Nm"	"All"	1.00	4	5	0
8/18/1980 0:00:00	"86"	"Nm"	"All"	1.00	141	5	0
8/18/1980 0:00:00	"88"	"Nm"	"All"	1.00	0	5	0
8/18/1980 0:00:00	"90"	"Nm"	"All"	1.00	0	5	0
8/18/1980 0:00:00	"92"	"Nm"	"All"	1.00	5	5	0
8/18/1980 0:00:00	"D15"	"Nm"	"All"	1.00	39	5	0
8/19/1980 0:00:00	"20"	"Nm"	"All"	1.00	98	5	0
8/19/1980 0:00:00	"22"	"Nm"	"All"	1.00	0	5	0
8/19/1980 0:00:00	"24"	"Nm"	"All"	1.00	9	5	0
8/19/1980 0:00:00	"28"	"Nm"	"All"	1.00	0	5	0
8/19/1980 0:00:00	"30"	"Nm"	"All"	1.00	0	5	0
8/19/1980 0:00:00	"32"	"Nm"	"All"	1.00	14166	5	0
8/19/1980 0:00:00	"36"	"Nm"	"All"	1.00	113	5	0
8/19/1980 0:00:00	"38"	"Nm"	"All"	1.00	784	5	0
8/19/1980 0:00:00	"40"	"Nm"	"All"	1.00	3100	5	0
8/19/1980 0:00:00	"S42"	"Nm"	"All"	1.00	17884	5	0
8/20/1980 0:00:00	"34"	"Nm"	"All"	1.00	1380	5	0
8/20/1980 0:00:00	"42"	"Nm"	"All"	1.00	0	5	0
8/20/1980 0:00:00	"44"	"Nm"	"All"	1.00	48	5	0
8/20/1980 0:00:00	"46"	"Nm"	"All"	1.00	190	5	0
8/20/1980 0:00:00	"48"	"Nm"	"All"	1.00	108	5	0
8/20/1980 0:00:00	"50"	"Nm"	"All"	1.00	107	5	0
8/20/1980 0:00:00	"52"	"Nm"	"All"	1.00	3788	5	0
8/20/1980 0:00:00	"54"	"Nm"	"All"	1.00	4076	5	0
8/20/1980 0:00:00	"56"	"Nm"	"All"	1.00	13148	5	0
8/20/1980 0:00:00	"58"	"Nm"	"All"	1.00	4940	5	0
8/20/1980 0:00:00	"60"	"Nm"	"All"	1.00	8860	5	0
9/2/1980 0:00:00	"104"	"Nm"	"All"	1.00	0	5	0
9/2/1980 0:00:00	"C9"	"Nm"	"All"	1.00	0	5	0
9/2/1980 0:00:00	"D14"	"Nm"	"All"	1.00	0	5	0
9/2/1980 0:00:00	"D19"	"Nm"	"All"	1.00	0	5	0
9/3/1980 0:00:00	"62"	"Nm"	"All"	1.00	11916	5	0
9/3/1980 0:00:00	"64"	"Nm"	"All"	1.00	18076	5	0
9/3/1980 0:00:00	"66"	"Nm"	"All"	1.00	5980	5	0
9/3/1980 0:00:00	"68"	"Nm"	"All"	1.00	0	5	0
9/3/1980 0:00:00	"70"	"Nm"	"All"	1.00	329	5	0
9/3/1980 0:00:00	"D11"	"Nm"	"All"	1.00	89	5	0
9/4/1980 0:00:00	"72"	"Nm"	"All"	1.00	3148	5	0
9/4/1980 0:00:00	"74"	"Nm"	"All"	1.00	4156	5	0
9/4/1980 0:00:00	"76"	"Nm"	"All"	1.00	796	5	0
9/4/1980 0:00:00	"78"	"Nm"	"All"	1.00	0	5	0
9/4/1980 0:00:00	"80"	"Nm"	"All"	1.00	0	5	0
9/4/1980 0:00:00	"82"	"Nm"	"All"	1.00	0	5	0
9/4/1980 0:00:00	"84"	"Nm"	"All"	1.00	0	5	0
9/4/1980 0:00:00	"86"	"Nm"	"All"	1.00	0	5	0
9/4/1980 0:00:00	"90"	"Nm"	"All"	1.00	0	5	0
9/4/1980 0:00:00	"92"	"Nm"	"All"	1.00	0	5	0
9/4/1980 0:00:00	"D15"	"Nm"	"All"	1.00	0	5	0
9/4/1980 0:00:00	"M10"	"Nm"	"All"	1.00	0	5	0
9/5/1980 0:00:00	"34"	"Nm"	"All"	1.00	780	5	0
9/5/1980 0:00:00	"42"	"Nm"	"All"	1.00	0	5	0
9/5/1980 0:00:00	"44"	"Nm"	"All"	1.00	106	5	0
9/5/1980 0:00:00	"46"	"Nm"	"All"	1.00	402	5	0
9/5/1980 0:00:00	"48"	"Nm"	"All"	1.00	708	5	0
9/5/1980 0:00:00	"50"	"Nm"	"All"	1.00	3100	5	0
9/5/1980 0:00:00	"52"	"Nm"	"All"	1.00	971	5	0
9/5/1980 0:00:00	"54"	"Nm"	"All"	1.00	836	5	0
9/5/1980 0:00:00	"56"	"Nm"	"All"	1.00	345	5	0
9/5/1980 0:00:00	"58"	"Nm"	"All"	1.00	7164	5	0
9/5/1980 0:00:00	"60"	"Nm"	"All"	1.00	9340	5	0
9/8/1980 0:00:00	"20"	"Nm"	"All"	1.00	0	5	0
9/8/1980 0:00:00	"22"	"Nm"	"All"	1.00	68	5	0
9/8/1980 0:00:00	"24"	"Nm"	"All"	1.00	158	5	0
9/8/1980 0:00:00	"28"	"Nm"	"All"	1.00	1588	5	0
9/8/1980 0:00:00	"30"	"Nm"	"All"	1.00	740	5	0
9/8/1980 0:00:00	"32"	"Nm"	"All"	1.00	2020	5	0
9/8/1980 0:00:00	"36"	"Nm"	"All"	1.00	404	5	0
9/8/1980 0:00:00	"38"	"Nm"	"All"	1.00	0	5	0
9/8/1980 0:00:00	"40"	"Nm"	"All"	1.00	2588	5	0
9/8/1980 0:00:00	"S42"	"Nm"	"All"	1.00	3980	5	0
9/15/1980 0:00:00	"104"	"Nm"	"All"	1.00	0	5	0
9/15/1980 0:00:00	"C9"	"Nm"	"All"	1.00	0	5	0
9/15/1980 0:00:00	"D14"	"Nm"	"All"	1.00	0	5	0
9/15/1980 0:00:00	"D28"	"Nm"	"All"	1.00	0	5	0
9/16/1980 0:00:00	"101"	"Nm"	"All"	1.00	1356	5	0
9/16/1980 0:00:00	"155"	"Nm"	"All"	1.00	1016	5	0
9/16/1980 0:00:00	"161"	"Nm"	"All"	1.00	516	5	0
9/16/1980 0:00:00	"62"	"Nm"	"All"	1.00	6956	5	0
9/16/1980 0:00:00	"64"	"Nm"	"All"	1.00	5724	5	0
9/16/1980 0:00:00	"66"	"Nm"	"All"	1.00	217	5	0
9/16/1980 0:00:00	"68"	"Nm"	"All"	1.00	0	5	0
9/16/1980 0:00:00	"70"	"Nm"	"All"	1.00	0	5	0
9/16/1980 0:00:00	"71"	"Nm"	"All"	1.00	412	5	0
9/16/1980 0:00:00	"99"	"Nm"	"All"	1.00	243	5	0
9/16/1980 0:00:00	"D11"	"Nm"	"All"	1.00	0	5	0
9/17/1980 0:00:00	"72"	"Nm"	"All"	1.00	3148	5	0
9/17/1980 0:00:00	"74"	"Nm"	"All"	1.00	1924	5	0
9/17/1980 0:00:00	"76"	"Nm"	"All"	1.00	912	5	0
9/17/1980 0:00:00	"78"	"Nm"	"All"	1.00	0	5	0
9/17/1980 0:00:00	"80"	"Nm"	"All"	1.00	0	5	0
9/17/1980 0:00:00	"82"	"Nm"	"All"	1.00	0	5	0
9/17/1980 0:00:00	"84"	"Nm"	"All"	1.00	0	5	0
9/17/1980 0:00:00	"86"	"Nm"	"All"	1.00	0	5	0
9/17/1980 0:00:00	"88"	"Nm"	"All"	1.00	0	5	0
9/17/1980 0:00:00	"90"	"Nm"	"All"	1.00	0	5	0
9/17/1980 0:00:00	"92"	"Nm"	"All"	1.00	0	5	0
9/17/1980 0:00:00	"D15"	"Nm"	"All"	1.00	0	5	0
9/18/1980 0:00:00	"20"	"Nm"	"All"	1.00	353	5	0
9/18/1980 0:00:00	"22"	"Nm"	"All"	1.00	792	5	0
9/18/1980 0:00:00	"24"	"Nm"	"All"	1.00	912	5	0
9/18/1980 0:00:00	"28"	"Nm"	"All"	1.00	0	5	0
9/18/1980 0:00:00	"30"	"Nm"	"All"	1.00	1048	5	0
9/18/1980 0:00:00	"32"	"Nm"	"All"	1.00	3948	5	0
9/18/1980 0:00:00	"36"	"Nm"	"All"	1.00	708	5	0
9/18/1980 0:00:00	"38"	"Nm"	"All"	1.00	401	5	0
9/18/1980 0:00:00	"40"	"Nm"	"All"	1.00	329	5	0
9/18/1980 0:00:00	"S42"	"Nm"	"All"	1.00	2344	5	0
9/19/1980 0:00:00	"34"	"Nm"	"All"	1.00	4252	5	0
9/19/1980 0:00:00	"42"	"Nm"	"All"	1.00	142	5	0
9/19/1980 0:00:00	"44"	"Nm"	"All"	1.00	296	5	0
9/19/1980 0:00:00	"46"	"Nm"	"All"	1.00	1164	5	0
9/19/1980 0:00:00	"48"	"Nm"	"All"	1.00	1028	5	0
9/19/1980 0:00:00	"50"	"Nm"	"All"	1.00	3212	5	0
9/19/1980 0:00:00	"52"	"Nm"	"All"	1.00	3262	5	0
9/19/1980 0:00:00	"54"	"Nm"	"All"	1.00	4860	5	0
9/19/1980 0:00:00	"56"	"Nm"	"All"	1.00	3948	5	0
9/19/1980 0:00:00	"58"	"Nm"	"All"	1.00	1684	5	0
9/19/1980 0:00:00	"60"	"Nm"	"All"	1.00	6860	5	0
10/14/1980 0:00:00	"104"	"Nm"	"All"	1.00	0	5	0
10/14/1980 0:00:00	"C9"	"Nm"	"All"	1.00	0	5	0
10/14/1980 0:00:00	"D14"	"Nm"	"All"	1.00	0	5	0
10/15/1980 0:00:00	"101"	"Nm"	"All"	1.00	10	5	0
10/15/1980 0:00:00	"155"	"Nm"	"All"	1.00	276	5	0
10/15/1980 0:00:00	"62"	"Nm"	"All"	1.00	6748	5	0
10/15/1980 0:00:00	"64"	"Nm"	"All"	1.00	8188	5	0
10/15/1980 0:00:00	"66"	"Nm"	"All"	1.00	39	5	0
10/15/1980 0:00:00	"70"	"Nm"	"All"	1.00	0	5	0
10/15/1980 0:00:00	"71"	"Nm"	"All"	1.00	0	5	0
10/15/1980 0:00:00	"99"	"Nm"	"All"	1.00	0	5	0
10/15/1980 0:00:00	"D11"	"Nm"	"All"	1.00	164	5	0
10/16/1980 0:00:00	"72"	"Nm"	"All"	1.00	12636	5	0
10/16/1980 0:00:00	"74"	"Nm"	"All"	1.00	6364	5	0
10/16/1980 0:00:00	"76"	"Nm"	"All"	1.00	2072	5	0
10/16/1980 0:00:00	"78"	"Nm"	"All"	1.00	0	5	0
10/16/1980 0:00:00	"80"	"Nm"	"All"	1.00	0	5	0
10/16/1980 0:00:00	"82"	"Nm"	"All"	1.00	108	5	0
10/16/1980 0:00:00	"84"	"Nm"	"All"	1.00	318	5	0
10/16/1980 0:00:00	"86"	"Nm"	"All"	1.00	0	5	0
10/16/1980 0:00:00	"88"	"Nm"	"All"	1.00	0	5	0
10/16/1980 0:00:00	"90"	"Nm"	"All"	1.00	0	5	0
10/16/1980 0:00:00	"92"	"Nm"	"All"	1.00	0	5	0
10/16/1980 0:00:00	"D15"	"Nm"	"All"	1.00	0	5	0
10/17/1980 0:00:00	"34"	"Nm"	"All"	1.00	1084	5	0
10/17/1980 0:00:00	"42"	"Nm"	"All"	1.00	312	5	0
10/17/1980 0:00:00	"44"	"Nm"	"All"	1.00	740	5	0
10/17/1980 0:00:00	"46"	"Nm"	"All"	1.00	338	5	0
10/17/1980 0:00:00	"48"	"Nm"	"All"	1.00	756	5	0
